spygen_code,lon,lat,date,depth,mpa_fully,volume_sampled,temperature,extracted_lon,extracted_lat,date_numeric,log_volume,station,date_group,spatial_fold
SPY201958,9.595222,42.88921,2021-05-08,403,0,60,15.379998779296898,NA,NA,1152,4.110873864173311,9.595222.42.88921,2021-05-08,3
SPY201959,9.33903333,42.7478833,2020-06-25,18,1,30,23.059991455078148,NA,NA,835,3.4339872044851463,9.339033.42.747883,2020-06-25,3
SPY201960,9.51398333,43.1719333,2020-07-20,120,0,30,24.409997558593773,NA,NA,860,3.4339872044851463,9.513983.43.171933,2020-07-20,5
SPY201961,3.16207,42.462775,2021-07-29,43,1,30,22.980004882812523,NA,NA,1234,3.4339872044851463,3.16207.42.462775,2021-07-29,5
SPY201962,3.1623900000000003,42.46319,2021-07-29,43,1,30,22.980004882812523,NA,NA,1234,3.4339872044851463,3.16239.42.46319,2021-07-29,5
SPY201963,9.546716667,42.39951667,2021-05-01,15,0,30,15.829980468750025,NA,NA,1145,3.4339872044851463,9.546717.42.399517,2021-05-01,5
SPY201964,9.58798985,42.24526107,2021-05-02,40,0,30,15.899987792968773,NA,NA,1146,3.4339872044851463,9.58799.42.245261,2021-05-02,5
SPY201965,9.548833333,42.61238333,2021-05-25,29,0,30,16.909997558593773,NA,NA,1169,3.4339872044851463,9.548833.42.612383,2021-05-25,3
SPY201966,9.546716667,42.39951667,2021-05-01,15,0,30,15.829980468750025,NA,NA,1145,3.4339872044851463,9.546717.42.399517,2021-05-01,5
SPY202491,9.310455,41.365495,2020-07-22,32,0,30,25.480004882812523,NA,NA,862,3.4339872044851463,9.310455.41.365495,2020-07-22,1
SPY202492,8.84333,41.508215,2020-07-21,37,0,30,25.179986572265648,NA,NA,861,3.4339872044851463,8.84333.41.508215,2020-07-21,5
SPY202493,9.48981,42.86569,2020-07-30,31,0,30,27.2399841308594,NA,NA,870,3.4339872044851463,9.48981.42.86569,2020-07-30,3
SPY202494,9.12321,42.734345000000005,2020-07-27,23,0,30,25.4899841308594,NA,NA,867,3.4339872044851463,9.12321.42.734345,2020-07-27,3
SPY202495,9.311635,41.364735,2020-07-22,32,0,30,25.480004882812523,NA,NA,862,3.4339872044851463,9.311635.41.364735,2020-07-22,1
SPY202496,8.8983465,41.450855,2020-07-21,41,1,30,25.079980468750023,NA,NA,861,3.4339872044851463,8.898347.41.450855,2020-07-21,5
SPY202498,8.8983465,41.450855,2020-07-21,41,1,30,25.079980468750023,NA,NA,861,3.4339872044851463,8.898347.41.450855,2020-07-21,5
SPY202499,8.8432,41.5091,2020-07-21,23,0,30,25.179986572265648,NA,NA,861,3.4339872044851463,8.8432.41.5091,2020-07-21,5
SPY202500,9.25822,41.315470000000005,2020-07-22,21,0,30,25.230004882812523,NA,NA,862,3.4339872044851463,9.25822.41.31547,2020-07-22,1
SPY202505,3.534355771,43.35658741,2021-10-11,2,0,30,18.939996337890648,3.625,43.3125,1308,3.4339872044851463,3.534356.43.356587,2021-10-11,5
SPY202506,9.47118,42.75926,2020-07-31,14,0,30,27.609979248046898,NA,NA,871,3.4339872044851463,9.47118.42.75926,2020-07-31,3
SPY202509,9.470085,42.75902,2020-07-31,35,0,30,27.609979248046898,NA,NA,871,3.4339872044851463,9.470085.42.75902,2020-07-31,3
SPY202510,9.487545,42.864905,2020-07-30,31,0,30,27.2399841308594,NA,NA,870,3.4339872044851463,9.487545.42.864905,2020-07-30,3
SPY202514,9.470085,42.75902,2020-07-31,35,0,30,27.609979248046898,NA,NA,871,3.4339872044851463,9.470085.42.75902,2020-07-31,3
SPY202515,9.487545,42.864905,2020-07-30,31,0,30,27.2399841308594,NA,NA,870,3.4339872044851463,9.487545.42.864905,2020-07-30,3
SPY202519,3.534355771,43.35658741,2021-10-11,2,0,30,18.939996337890648,3.625,43.3125,1308,3.4339872044851463,3.534356.43.356587,2021-10-11,5
SPY202520,3.534355771,43.35658741,2021-10-11,2,0,30,18.939996337890648,3.625,43.3125,1308,3.4339872044851463,3.534356.43.356587,2021-10-11,5
SPY210635,9.114833333,42.75256667,2021-05-23,47,0,30,17.629998779296898,NA,NA,1167,3.4339872044851463,9.114833.42.752567,2021-05-23,3
SPY210636,9.542066667,42.49483333,2021-05-04,13,0,30,15.820001220703148,NA,NA,1148,3.4339872044851463,9.542067.42.494833,2021-05-04,5
SPY210637,3.1628,42.464125,2021-07-29,10,1,30,22.980004882812523,NA,NA,1234,3.4339872044851463,3.1628.42.464125,2021-07-29,5
SPY210638,3.96405,43.51835,2024-06-07,11,0,30,18.369989013671898,3.9375,43.5,2278,3.4339872044851463,3.96405.43.51835,2024-06-07,4
SPY210640,9.542066667,42.49483333,2021-05-04,13,0,30,15.820001220703148,NA,NA,1148,3.4339872044851463,9.542067.42.494833,2021-05-04,5
SPY210641,9.595133333,42.52353333,2021-05-27,38,0,30,17.579980468750023,NA,NA,1171,3.4339872044851463,9.595133.42.523533,2021-05-27,5
SPY210642,9.595133333,42.52353333,2021-05-27,38,0,30,17.579980468750023,NA,NA,1171,3.4339872044851463,9.595133.42.523533,2021-05-27,5
SPY210643,9.117033333,42.74753333,2021-05-22,37,0,30,16.969995117187523,NA,NA,1166,3.4339872044851463,9.117033.42.747533,2021-05-22,3
SPY210644,9.117033333,42.74753333,2021-05-22,37,0,30,16.969995117187523,NA,NA,1166,3.4339872044851463,9.117033.42.747533,2021-05-22,3
SPY210645,9.20635833,42.74630835,2021-04-27,38,0,30,15.170007324218773,NA,NA,1141,3.4339872044851463,9.206358.42.746308,2021-04-27,3
SPY210646,9.595222,42.88921,2021-05-08,403,0,60,15.379998779296898,NA,NA,1152,4.110873864173311,9.595222.42.88921,2021-05-08,3
SPY210647,9.478616667,41.92035,2021-04-28,49,0,30,15.510003662109398,NA,NA,1142,3.4339872044851463,9.478617.41.92035,2021-04-28,4
SPY210648,9.116683333,42.73183333,2021-05-23,14,0,30,17.629998779296898,NA,NA,1167,3.4339872044851463,9.116683.42.731833,2021-05-23,3
SPY210649,3.1624600000000003,42.463185,2021-07-29,43,1,30,22.980004882812523,NA,NA,1234,3.4339872044851463,3.16246.42.463185,2021-07-29,5
SPY210650,9.330141665,42.79091665,2021-04-27,55,1,30,15.209985351562525,NA,NA,1141,3.4339872044851463,9.330142.42.790917,2021-04-27,3
SPY210651,9.114833333,42.75256667,2021-05-23,47,0,30,17.629998779296898,NA,NA,1167,3.4339872044851463,9.114833.42.752567,2021-05-23,3
SPY210652,9.478616667,41.92035,2021-04-28,49,0,30,15.510003662109398,NA,NA,1142,3.4339872044851463,9.478617.41.92035,2021-04-28,4
SPY210653,9.116683333,42.73183333,2021-05-23,14,0,30,17.629998779296898,NA,NA,1167,3.4339872044851463,9.116683.42.731833,2021-05-23,3
SPY210654,3.1624600000000003,42.463185,2021-07-29,43,1,30,22.980004882812523,NA,NA,1234,3.4339872044851463,3.16246.42.463185,2021-07-29,5
SPY210655,9.327625,42.768875,2021-04-27,55,1,30,15.209985351562525,NA,NA,1141,3.4339872044851463,9.327625.42.768875,2021-04-27,3
SPY210656,9.328600000000002,42.74799165,2021-04-27,75,1,30,15.209985351562525,NA,NA,1141,3.4339872044851463,9.3286.42.747992,2021-04-27,3
SPY210657,9.25184167,42.72793335,2021-04-27,41,0,30,15.209985351562525,NA,NA,1141,3.4339872044851463,9.251842.42.727933,2021-04-27,3
SPY210658,9.137333335,42.75154165,2021-04-27,40,0,30,15.049981689453148,NA,NA,1141,3.4339872044851463,9.137333.42.751542,2021-04-27,3
SPY210659,9.159408335,42.7500167,2021-04-27,42,0,30,15.170007324218773,NA,NA,1141,3.4339872044851463,9.159408.42.750017,2021-04-27,3
SPY210660,9.319333335,42.729033349999995,2021-04-27,38,1,30,15.209985351562525,NA,NA,1141,3.4339872044851463,9.319333.42.729033,2021-04-27,3
SPY210661,9.292891665,42.7129417,2021-04-27,54,0,30,15.209985351562525,9.3125,42.75,1141,3.4339872044851463,9.292892.42.712942,2021-04-27,3
SPY210662,9.228533335000002,42.74099165,2021-04-27,38,0,30,15.209985351562525,NA,NA,1141,3.4339872044851463,9.228533.42.740992,2021-04-27,3
SPY210663,9.181775,42.7480583,2021-04-27,48,0,30,15.170007324218773,NA,NA,1141,3.4339872044851463,9.181775.42.748058,2021-04-27,3
SPY210664,9.060733335,42.714875000000006,2021-04-25,49,0,30,14.579980468750025,NA,NA,1139,3.4339872044851463,9.060733.42.714875,2021-04-25,3
SPY210665,9.09570833,42.743308299999995,2021-04-27,45,0,30,15.049981689453148,NA,NA,1141,3.4339872044851463,9.095708.42.743308,2021-04-27,3
SPY210666,9.43370833,43.01590835,2021-04-28,41,0,30,15.439996337890648,NA,NA,1142,3.4339872044851463,9.433708.43.015908,2021-04-28,5
SPY210667,9.49243333,42.64379165,2021-04-29,44,0,30,15.350000000000025,NA,NA,1143,3.4339872044851463,9.492433.42.643792,2021-04-29,3
SPY210668,9.607258335,42.56411665,2021-04-29,39,0,30,15.420007324218773,NA,NA,1143,3.4339872044851463,9.607258.42.564117,2021-04-29,5
SPY210669,9.60499167,42.54494165,2021-04-29,40,0,30,15.420007324218773,NA,NA,1143,3.4339872044851463,9.604992.42.544942,2021-04-29,5
SPY210670,9.077166665,42.7296583,2021-04-27,49,0,30,14.909997558593773,NA,NA,1141,3.4339872044851463,9.077167.42.729658,2021-04-27,3
SPY210671,9.10917,42.7509,2021-04-27,50,0,30,15.049981689453148,NA,NA,1141,3.4339872044851463,9.10917.42.7509,2021-04-27,3
SPY210672,9.542908333500002,42.618624999999994,2021-04-29,41,0,30,15.390008544921898,NA,NA,1143,3.4339872044851463,9.542908.42.618625,2021-04-29,3
SPY210673,9.5208416685,42.628949985000006,2021-04-29,42,0,30,15.350000000000025,NA,NA,1143,3.4339872044851463,9.520842.42.62895,2021-04-29,3
SPY210674,9.481991665,42.6508583,2021-04-29,44,0,30,15.350000000000025,NA,NA,1143,3.4339872044851463,9.481992.42.650858,2021-04-29,3
SPY210675,9.586733335,42.5960833,2021-04-29,40,0,30,15.390008544921898,NA,NA,1143,3.4339872044851463,9.586733.42.596083,2021-04-29,3
SPY210676,9.48774167,42.7768,2021-04-28,43,0,30,15.679986572265648,NA,NA,1142,3.4339872044851463,9.487742.42.7768,2021-04-28,3
SPY210677,9.597658335,42.580966700000005,2021-04-29,37,0,30,15.420007324218773,NA,NA,1143,3.4339872044851463,9.597658.42.580967,2021-04-29,3
SPY210678,9.566716665,42.608858299999994,2021-04-29,47,0,30,15.390008544921898,NA,NA,1143,3.4339872044851463,9.566717.42.608858,2021-04-29,3
SPY210679,9.477341665,42.757725,2021-04-28,37,0,30,15.679986572265648,NA,NA,1142,3.4339872044851463,9.477342.42.757725,2021-04-28,3
SPY210680,9.50020833,42.79440835,2021-04-28,49,0,30,15.640008544921898,NA,NA,1142,3.4339872044851463,9.500208.42.794408,2021-04-28,3
SPY210681,9.497975,42.8704083,2021-04-28,49,0,30,15.619989013671898,NA,NA,1142,3.4339872044851463,9.497975.42.870408,2021-04-28,3
SPY210682,9.502733335,42.89175835,2021-04-28,38,0,30,15.619989013671898,NA,NA,1142,3.4339872044851463,9.502733.42.891758,2021-04-28,5
SPY210683,9.4671,42.735508300000006,2021-04-28,38,0,30,15.679986572265648,9.5,42.75,1142,3.4339872044851463,9.4671.42.735508,2021-04-28,3
SPY210684,9.507483335,42.81156665,2021-04-28,34,0,30,15.640008544921898,NA,NA,1142,3.4339872044851463,9.507483.42.811567,2021-04-28,3
SPY210685,9.499383335,42.8503917,2021-04-28,44,0,30,15.619989013671898,NA,NA,1142,3.4339872044851463,9.499383.42.850392,2021-04-28,3
SPY210686,9.498575,42.91088335,2021-04-28,42,0,30,15.609979248046898,NA,NA,1142,3.4339872044851463,9.498575.42.910883,2021-04-28,5
SPY210687,9.490041665,42.95150835,2021-04-28,44,0,30,15.609979248046898,NA,NA,1142,3.4339872044851463,9.490042.42.951508,2021-04-28,5
SPY210688,9.48455,43.005174999999994,2021-04-28,39,0,30,15.609979248046898,NA,NA,1142,3.4339872044851463,9.48455.43.005175,2021-04-28,5
SPY210689,9.460633335,43.011675,2021-04-28,41,0,30,15.439996337890648,NA,NA,1142,3.4339872044851463,9.460633.43.011675,2021-04-28,5
SPY210690,9.505558335,42.8310167,2021-04-28,46,0,30,15.640008544921898,NA,NA,1142,3.4339872044851463,9.505558.42.831017,2021-04-28,3
SPY210691,9.4938,42.93180835,2021-04-28,40,0,30,15.609979248046898,NA,NA,1142,3.4339872044851463,9.4938.42.931808,2021-04-28,5
SPY210692,9.491016665,42.971425,2021-04-28,39,0,30,15.609979248046898,NA,NA,1142,3.4339872044851463,9.491017.42.971425,2021-04-28,5
SPY210693,9.4116,43.02663335,2021-04-28,36,0,30,15.439996337890648,NA,NA,1142,3.4339872044851463,9.4116.43.026633,2021-04-28,5
SPY210694,9.49373333,42.990325,2021-04-28,39,0,30,15.609979248046898,NA,NA,1142,3.4339872044851463,9.493733.42.990325,2021-04-28,5
SPY210695,9.49404167,41.9597667,2020-04-30,39,0,30,16.230004882812523,NA,NA,779,3.4339872044851463,9.494042.41.959767,2020-04-30,4
SPY210696,9.421308335,41.84055,2021-05-01,43,0,30,16.040002441406273,NA,NA,1145,3.4339872044851463,9.421308.41.84055,2021-05-01,4
SPY210697,9.41095833,41.81188335,2021-05-01,26,0,30,16.040002441406273,NA,NA,1145,3.4339872044851463,9.410958.41.811883,2021-05-01,4
SPY210698,9.439741665,41.883625,2021-05-01,39,0,30,16.100000000000023,NA,NA,1145,3.4339872044851463,9.439742.41.883625,2021-05-01,4
SPY210699,9.429708335,41.86186665,2021-05-01,43,0,30,16.100000000000023,NA,NA,1145,3.4339872044851463,9.429708.41.861867,2021-05-01,4
SPY210700,9.512083335,41.9801,2020-04-30,38,0,30,16.329980468750023,NA,NA,779,3.4339872044851463,9.512083.41.9801,2020-04-30,3
SPY210701,9.570083333,42.055666665,2021-04-30,37,0,30,16.119989013671898,NA,NA,1144,3.4339872044851463,9.570083.42.055667,2021-04-30,3
SPY210702,9.582741665,42.144324999999995,2020-04-30,38,0,30,16.399987792968773,NA,NA,779,3.4339872044851463,9.582742.42.144325,2020-04-30,3
SPY210703,9.587166665,42.09670835,2020-04-30,34,0,30,16.399987792968773,NA,NA,779,3.4339872044851463,9.587167.42.096708,2020-04-30,3
SPY210704,9.582675,42.16591665,2020-04-30,37,0,30,16.459985351562523,NA,NA,779,3.4339872044851463,9.582675.42.165917,2020-04-30,5
SPY210705,9.4527333335,41.903616665,2021-05-01,39,0,30,16.100000000000023,NA,NA,1145,3.4339872044851463,9.452733.41.903617,2021-05-01,4
SPY210706,9.58175,42.074625,2020-04-30,37,0,30,16.359979248046898,NA,NA,779,3.4339872044851463,9.58175.42.074625,2020-04-30,3
SPY210707,9.587516665,42.2363583,2020-04-30,40,0,30,16.469995117187523,NA,NA,779,3.4339872044851463,9.587517.42.236358,2020-04-30,5
SPY210708,9.586508335,42.21378335,2020-04-30,37,0,30,16.459985351562523,NA,NA,779,3.4339872044851463,9.586508.42.213783,2020-04-30,5
SPY210709,9.58545833,42.12031665000001,2020-04-30,38,0,30,16.399987792968773,NA,NA,779,3.4339872044851463,9.585458.42.120317,2020-04-30,3
SPY210710,9.4585,41.9138,2021-05-01,40,0,30,16.100000000000023,NA,NA,1145,3.4339872044851463,9.4585.41.9138,2021-05-01,4
SPY210711,9.541175,42.017825,2020-04-30,36,0,30,16.320001220703148,NA,NA,779,3.4339872044851463,9.541175.42.017825,2020-04-30,3
SPY210712,9.5839,42.436925,2021-04-29,40,0,30,15.469995117187525,NA,NA,1143,3.4339872044851463,9.5839.42.436925,2021-04-29,5
SPY210713,9.584325,42.4558167,2021-04-29,39,0,30,15.469995117187525,NA,NA,1143,3.4339872044851463,9.584325.42.455817,2021-04-29,5
SPY210714,9.569041665,42.37743335,2021-04-29,40,0,30,15.499993896484398,NA,NA,1143,3.4339872044851463,9.569042.42.377433,2021-04-29,5
SPY210715,9.52698333,41.99919165,2020-04-30,41,0,30,16.329980468750023,NA,NA,779,3.4339872044851463,9.526983.41.999192,2020-04-30,3
SPY210716,9.55668333,42.03776665,2020-04-30,37,0,30,16.359979248046898,NA,NA,779,3.4339872044851463,9.556683.42.037767,2020-04-30,3
SPY210717,9.583,42.47329165,2021-04-29,39,0,30,15.420007324218773,NA,NA,1143,3.4339872044851463,9.583.42.473292,2021-04-29,5
SPY210718,9.574916665,42.397825,2021-04-29,39,0,30,15.499993896484398,NA,NA,1143,3.4339872044851463,9.574917.42.397825,2021-04-29,5
SPY210719,9.579625,42.417483335,2021-04-29,41,0,30,15.469995117187525,NA,NA,1143,3.4339872044851463,9.579625.42.417483,2021-04-29,5
SPY210720,9.569958335,42.3315833,2021-04-29,38,0,30,15.579980468750025,NA,NA,1143,3.4339872044851463,9.569958.42.331583,2021-04-29,5
SPY210721,9.59585,42.527241665000005,2021-04-29,40,0,30,15.489984130859398,NA,NA,1143,3.4339872044851463,9.59585.42.527242,2021-04-29,5
SPY210722,9.58585,42.491616699999994,2021-04-29,40,0,30,15.420007324218773,NA,NA,1143,3.4339872044851463,9.58585.42.491617,2021-04-29,5
SPY210723,9.5902666665,42.510133335,2021-04-29,38,0,30,15.420007324218773,NA,NA,1143,3.4339872044851463,9.590267.42.510133,2021-04-29,5
SPY210724,9.56741667,42.3541083,2021-04-29,43,0,30,15.499993896484398,NA,NA,1143,3.4339872044851463,9.567417.42.354108,2021-04-29,5
SPY210725,9.58414167,42.189049999999995,2020-04-30,40,0,30,16.459985351562523,NA,NA,779,3.4339872044851463,9.584142.42.18905,2020-04-30,5
SPY210726,9.589333335,42.2595833,2020-04-30,39,0,30,16.469995117187523,NA,NA,779,3.4339872044851463,9.589333.42.259583,2020-04-30,5
SPY210727,9.581825,42.310566699999995,2020-04-30,40,0,30,16.480004882812523,NA,NA,779,3.4339872044851463,9.581825.42.310567,2020-04-30,5
SPY210728,9.58888333,42.28654165,2020-04-30,40,0,30,16.480004882812523,NA,NA,779,3.4339872044851463,9.588883.42.286542,2020-04-30,5
SPY211044,5.664383333,43.17868333,2021-06-07,17,0,30,18.809991455078148,5.6875,43.125,1182,3.4339872044851463,5.664383.43.178683,2021-06-07,4
SPY211045,5.624033333,43.1542,2021-06-07,46,0,30,18.820001220703148,NA,NA,1182,3.4339872044851463,5.624033.43.1542,2021-06-07,4
SPY211046,5.624033333,43.1542,2021-06-07,46,0,30,18.820001220703148,NA,NA,1182,3.4339872044851463,5.624033.43.1542,2021-06-07,4
SPY211047,5.664383333,43.17868333,2021-06-07,17,0,30,18.809991455078148,5.6875,43.125,1182,3.4339872044851463,5.664383.43.178683,2021-06-07,4
SPY211048,5.372916667,43.19448333,2021-06-09,29,0,30,19.719995117187523,NA,NA,1184,3.4339872044851463,5.372917.43.194483,2021-06-09,4
SPY211049,5.284316667,43.28078333,2021-06-10,39,0,30,19.9899841308594,NA,NA,1185,3.4339872044851463,5.284317.43.280783,2021-06-10,4
SPY211050,5.284316667,43.28078333,2021-06-10,39,0,30,19.9899841308594,NA,NA,1185,3.4339872044851463,5.284317.43.280783,2021-06-10,4
SPY211051,5.54325,43.20245,2021-06-08,17,0,30,18.920007324218773,5.5,43.1875,1183,3.4339872044851463,5.54325.43.20245,2021-06-08,4
SPY211052,3.18115,42.4415,2021-06-03,36,0,30,17.239984130859398,NA,NA,1178,3.4339872044851463,3.18115.42.4415,2021-06-03,5
SPY211053,3.133183333,42.50228333,2021-06-02,9,0,30,17.189996337890648,3.1875,42.5,1177,3.4339872044851463,3.133183.42.502283,2021-06-02,5
SPY211054,5.288383333,43.26893333,2021-06-10,39,0,30,19.9899841308594,NA,NA,1185,3.4339872044851463,5.288383.43.268933,2021-06-10,4
SPY211055,5.288383333,43.26893333,2021-06-10,39,0,30,19.9899841308594,NA,NA,1185,3.4339872044851463,5.288383.43.268933,2021-06-10,4
SPY211056,5.089366667,43.31041667,2021-06-11,48,0,30,20.570001220703148,NA,NA,1186,3.4339872044851463,5.089367.43.310417,2021-06-11,5
SPY211057,3.133183333,42.50228333,2021-06-02,9,0,30,17.189996337890648,3.1875,42.5,1177,3.4339872044851463,3.133183.42.502283,2021-06-02,5
SPY211058,3.18115,42.4415,2021-06-03,36,0,30,17.239984130859398,NA,NA,1178,3.4339872044851463,3.18115.42.4415,2021-06-03,5
SPY211059,5.166766667,43.32465,2021-06-11,20,1,30,20.769982910156273,5.1875,43.25,1186,3.4339872044851463,5.166767.43.32465,2021-06-11,4
SPY211060,5.166766667,43.32465,2021-06-11,20,1,30,20.769982910156273,5.1875,43.25,1186,3.4339872044851463,5.166767.43.32465,2021-06-11,4
SPY211061,3.515666667,43.25118333,2022-06-14,19,0,30,20.7600036621094,NA,NA,1554,3.4339872044851463,3.515667.43.251183,2022-06-14,5
SPY211062,5.372916667,43.19448333,2021-06-09,29,0,30,19.719995117187523,NA,NA,1184,3.4339872044851463,5.372917.43.194483,2021-06-09,4
SPY211063,5.54325,43.20245,2021-06-08,17,0,30,18.920007324218773,5.5,43.1875,1183,3.4339872044851463,5.54325.43.20245,2021-06-08,4
SPY211064,5.089366667,43.31041667,2021-06-11,48,0,30,20.570001220703148,NA,NA,1186,3.4339872044851463,5.089367.43.310417,2021-06-11,5
SPY211065,3.467933333,43.27275,2022-06-14,4,0,30,20.570001220703148,NA,NA,1554,3.4339872044851463,3.467933.43.27275,2022-06-14,5
SPY211066,3.515666667,43.25118333,2022-06-14,19,0,30,20.7600036621094,NA,NA,1554,3.4339872044851463,3.515667.43.251183,2022-06-14,5
SPY211067,9.520816667,43.13081667,2022-08-01,111,0,30,27.950006103515648,NA,NA,1602,3.4339872044851463,9.520817.43.130817,2022-08-01,5
SPY211068,3.96405,43.51835,2021-05-31,11,0,30,17.950006103515648,NA,NA,1175,3.4339872044851463,3.96405.43.51835,2021-05-31,4
SPY211069,5.861516667,43.04231667,2021-06-15,16,0,30,22.709985351562523,5.875,43,1190,3.4339872044851463,5.861517.43.042317,2021-06-15,2
SPY211070,5.861516667,43.04231667,2021-06-15,16,0,30,22.709985351562523,5.875,43,1190,3.4339872044851463,5.861517.43.042317,2021-06-15,2
SPY211071,5.839833333,43.0467,2021-06-15,12,0,30,22.670007324218773,5.8125,43,1190,3.4339872044851463,5.839833.43.0467,2021-06-15,2
SPY211072,5.839833333,43.0467,2021-06-15,12,0,30,22.670007324218773,5.8125,43,1190,3.4339872044851463,5.839833.43.0467,2021-06-15,2
SPY211073,3.96405,43.51835,2021-05-31,11,0,30,17.950006103515648,NA,NA,1175,3.4339872044851463,3.96405.43.51835,2021-05-31,4
SPY211138,5.3876083349999995,43.170181665,2021-06-16,63,0,30,23.9999938964844,NA,NA,1191,3.4339872044851463,5.387608.43.170182,2021-06-16,4
SPY211170,5.373383335,43.176591665,2021-10-18,30,1,30,20.399987792968773,NA,NA,1315,3.4339872044851463,5.373383.43.176592,2021-10-18,4
SPY211182,5.373383335,43.176591665,2021-10-18,30,1,30,20.399987792968773,NA,NA,1315,3.4339872044851463,5.373383.43.176592,2021-10-18,4
SPY211183,5.394275,43.169975,2021-10-19,57,0,15,20.379998779296898,NA,NA,1316,2.772588722239781,5.394275.43.169975,2021-10-19,4
SPY211262,9.588473,42.805446,2021-05-31,401,0,60,18.9999938964844,NA,NA,1175,4.110873864173311,9.588473.42.805446,2021-05-31,3
SPY211263,9.267654,42.946636,2021-06-01,890,0,60,18.209985351562523,NA,NA,1176,4.110873864173311,9.267654.42.946636,2021-06-01,3
SPY211266,9.0549135,42.6611735,2021-06-03,9,0,30,18.730004882812523,NA,NA,1178,3.4339872044851463,9.054913.42.661173,2021-06-03,1
SPY211268,9.285303,42.797918,2021-06-01,624,0,60,18.519982910156273,NA,NA,1176,4.110873864173311,9.285303.42.797918,2021-06-01,3
SPY211273,9.586098,42.803754,2021-06-09,390,0,60,20.179986572265648,NA,NA,1184,4.110873864173311,9.586098.42.803754,2021-06-09,3
SPY211274,9.290405,42.67732,2021-06-06,4,0,30,20.959985351562523,9.3125,42.75,1181,3.4339872044851463,9.290405.42.67732,2021-06-06,3
SPY211275,8.89072,42.946849,2021-06-04,1437,0,60,19.7600036621094,NA,NA,1179,4.110873864173311,8.89072.42.946849,2021-06-04,1
SPY211277,9.586098,42.803754,2021-06-09,390,0,60,20.179986572265648,NA,NA,1184,4.110873864173311,9.586098.42.803754,2021-06-09,3
SPY211278,9.290405,42.67732,2021-06-06,4,0,30,20.959985351562523,9.3125,42.75,1181,3.4339872044851463,9.290405.42.67732,2021-06-06,3
SPY211279,9.10835,42.817489,2021-06-06,399,0,60,20.519982910156273,NA,NA,1181,4.110873864173311,9.10835.42.817489,2021-06-06,3
SPY211280,9.0549135,42.6611735,2021-06-03,9,0,30,18.730004882812523,NA,NA,1178,3.4339872044851463,9.054913.42.661173,2021-06-03,1
SPY211282,8.89072,42.946849,2021-06-04,1437,0,60,19.7600036621094,NA,NA,1179,4.110873864173311,8.89072.42.946849,2021-06-04,1
SPY211284,8.885767,42.954025,2021-06-04,1433,0,60,19.7600036621094,NA,NA,1179,4.110873864173311,8.885767.42.954025,2021-06-04,1
SPY211285,9.054546,42.661844,2021-06-03,9,0,20,18.730004882812523,NA,NA,1178,3.044522437723423,9.054546.42.661844,2021-06-03,1
SPY211286,9.10835,42.817489,2021-06-06,399,0,60,20.519982910156273,NA,NA,1181,4.110873864173311,9.10835.42.817489,2021-06-06,3
SPY211289,9.284043,43.030129,2021-06-01,617,0,60,18.209985351562523,NA,NA,1176,4.110873864173311,9.284043.43.030129,2021-06-01,1
SPY211290,9.284043,43.030129,2021-06-01,617,0,60,18.209985351562523,NA,NA,1176,4.110873864173311,9.284043.43.030129,2021-06-01,1
SPY211299,9.124934,43.090937,2021-06-02,1051,0,60,18.209985351562523,NA,NA,1177,4.110873864173311,9.124934.43.090937,2021-06-02,1
SPY211300,9.004747,42.70945,2021-06-03,343,0,60,18.769982910156273,NA,NA,1178,4.110873864173311,9.004747.42.70945,2021-06-03,1
SPY211301,9.567457,42.965468,2021-06-08,213,0,60,20.570001220703148,NA,NA,1183,4.110873864173311,9.567457.42.965468,2021-06-08,5
SPY211302,9.004747,42.70945,2021-06-03,343,0,60,18.769982910156273,NA,NA,1178,4.110873864173311,9.004747.42.70945,2021-06-03,1
SPY211303,9.124934,43.090937,2021-06-02,1051,0,60,18.209985351562523,NA,NA,1177,4.110873864173311,9.124934.43.090937,2021-06-02,1
SPY211304,9.267654,42.946636,2021-06-01,890,0,60,18.209985351562523,NA,NA,1176,4.110873864173311,9.267654.42.946636,2021-06-01,3
SPY211305,9.285303,42.797918,2021-06-01,624,0,60,18.519982910156273,NA,NA,1176,4.110873864173311,9.285303.42.797918,2021-06-01,3
SPY211306,8.885767,42.954025,2021-06-04,1433,0,60,19.7600036621094,NA,NA,1179,4.110873864173311,8.885767.42.954025,2021-06-04,1
SPY211307,9.257568,42.872828,2021-06-02,773,0,60,18.519982910156273,NA,NA,1177,4.110873864173311,9.257568.42.872828,2021-06-02,3
SPY211309,9.257568,42.872828,2021-06-02,773,0,60,18.519982910156273,NA,NA,1177,4.110873864173311,9.257568.42.872828,2021-06-02,3
SPY211310,9.567457,42.965468,2021-06-08,213,0,60,20.570001220703148,NA,NA,1183,4.110873864173311,9.567457.42.965468,2021-06-08,5
SPY211311,9.588473,42.805446,2021-05-31,401,0,60,18.9999938964844,NA,NA,1175,4.110873864173311,9.588473.42.805446,2021-05-31,3
SPY212584,9.498933333,43.24538333,2021-07-06,119,0,30,23.299981689453148,NA,NA,1211,3.4339872044851463,9.498933.43.245383,2021-07-06,5
SPY212585,9.498933333,43.24538333,2021-07-06,119,0,30,23.299981689453148,NA,NA,1211,3.4339872044851463,9.498933.43.245383,2021-07-06,5
